/home/kartik/Desktop/CAR_DATA/IMG/center_2018_12_30_01_19_04_587.jpg, /home/kartik/Desktop/CAR_DATA/IMG/left_2018_12_30_01_19_04_587.jpg, /home/kartik/Desktop/CAR_DATA/IMG/right_2018_12_30_01_19_04_587.jpg, 0, 0, 0, 7.813849E-05
/home/kartik/Desktop/CAR_DATA/IMG/center_2018_12_30_01_19_04_722.jpg, /home/kartik/Desktop/CAR_DATA/IMG/left_2018_12_30_01_19_04_722.jpg, /home/kartik/Desktop/CAR_DATA/IMG/right_2018_12_30_01_19_04_722.jpg, 0, 0, 0, 7.791728E-05
/home/kartik/Desktop/CAR_DATA/IMG/center_2018_12_30_01_19_04_835.jpg, /home/kartik/Desktop/CAR_DATA/IMG/left_2018_12_30_01_19_04_835.jpg, /home/kartik/Desktop/CAR_DATA/IMG/right_2018_12_30_01_19_04_835.jpg, 0, 0, 0, 8.352354E-05
/home/kartik/Desktop/CAR_DATA/IMG/center_2018_12_30_01_19_04_952.jpg, /home/kartik/Desktop/CAR_DATA/IMG/left_2018_12_30_01_19_04_952.jpg, /home/kartik/Desktop/CAR_DATA/IMG/right_2018_12_30_01_19_04_952.jpg, 0, 0, 0, 7.808588E-05
/home/kartik/Desktop/CAR_DATA/IMG/center_2018_12_30_01_19_05_054.jpg, /home/kartik/Desktop/CAR_DATA/IMG/left_2018_12_30_01_19_05_054.jpg, /home/kartik/Desktop/CAR_DATA/IMG/right_2018_12_30_01_19_05_054.jpg, 0, 0, 0, 7.822949E-05
/home/kartik/Desktop/CAR_DATA/IMG/center_2018_12_30_01_19_05_166.jpg, /home/kartik/Desktop/CAR_DATA/IMG/left_2018_12_30_01_19_05_166.jpg, /home/kartik/Desktop/CAR_DATA/IMG/right_2018_12_30_01_19_05_166.jpg, 0, 0, 0, 7.784482E-05
/home/kartik/Desktop/CAR_DATA/IMG/center_2018_12_30_01_19_05_288.jpg, /home/kartik/Desktop/CAR_DATA/IMG/left_2018_12_30_01_19_05_288.jpg, /home/kartik/Desktop/CAR_DATA/IMG/right_2018_12_30_01_19_05_288.jpg, 0, 0, 0, 7.866539E-05
/home/kartik/Desktop/CAR_DATA/IMG/center_2018_12_30_01_19_05_400.jpg, /home/kartik/Desktop/CAR_DATA/IMG/left_2018_12_30_01_19_05_400.jpg, /home/kartik/Desktop/CAR_DATA/IMG/right_2018_12_30_01_19_05_400.jpg, 0, 0, 0, 7.851647E-05
/home/kartik/Desktop/CAR_DATA/IMG/center_2018_12_30_01_19_05_524.jpg, /home/kartik/Desktop/CAR_DATA/IMG/left_2018_12_30_01_19_05_524.jpg, /home/kartik/Desktop/CAR_DATA/IMG/right_2018_12_30_01_19_05_524.jpg, 0, 0, 0, 7.852591E-05
/home/kartik/Desktop/CAR_DATA/IMG/center_2018_12_30_01_19_05_633.jpg, /home/kartik/Desktop/CAR_DATA/IMG/left_2018_12_30_01_19_05_633.jpg, /home/kartik/Desktop/CAR_DATA/IMG/right_2018_12_30_01_19_05_633.jpg, 0, 0, 0, 8.179148E-05
